id,text,rating,published_at,source,is_discovery_related,theme,sentiment,key_quote
f1421486-b901-4d84-b686-59a1536971f9,Good. But I have one problem for sometime now: the algorithm used to shuffle musics is kindda broken. Edit: 10 years and the shuffle algorithm hasn't been corrected edit2: new widget is broken on my pixel phone,2,2026-06-23 15:33:47,play_store,True,trust_algorithm_distrust,negative,shuffle algorithm
2d770941-b4c0-4600-aa4a-3fe6b31e949b,The best,5,2026-06-23 15:30:08,play_store,False,not_discovery_related,positive,
a610515e-9486-441e-9a17-b8a4c7e780ee,"free version doesn't play any track you actually want to hear and is totally unusable. The desktop version even with track skipping restrictions is much better. This app is totally useless and unusable 🤣, why would I instal a music app to Not be able to play the music I want when I can just use another app that does play what I want?",1,2026-06-23 15:29:51,play_store,True,repetition_fatigue,negative,can't play
fc956bf8-990e-4707-aeb9-b302b351854a,very baad,5,2026-06-23 15:27:32,play_store,False,not_discovery_related,negative,
1249eeb9-0c9c-4913-81b5-5d41c27fe503,too much ad,2,2026-06-23 15:27:05,play_store,False,not_discovery_related,negative,too much ad
bb2d86d0-4778-4d06-b5d9-ee3f1d055051,mast hei,5,2026-06-23 15:26:09,play_store,False,not_discovery_related,positive,
0a89c3b0-babd-4eff-bbe6-c382746d77af,this app is vry good_😊😊😊😊😊,5,2026-06-23 15:25:31,play_store,False,not_discovery_related,positive,
12aca6ce-e3a5-4aa7-ba5b-d8beeaf1dec4,this is okk app only,1,2026-06-23 15:19:03,play_store,False,not_discovery_related,neutral,
038f337d-836e-4cff-a61b-f5905aaad408,really love this app,5,2026-06-23 15:18:54,play_store,False,not_discovery_related,positive,really love
8b853139-32e3-4dbd-899b-fe6273d826a4,nice,5,2026-06-23 15:18:33,play_store,False,not_discovery_related,positive,nice
86d5fc68-80f7-4192-9260-c399b9a96540,too many ads,4,2026-06-23 15:17:54,play_store,False,not_discovery_related,negative,too many ads
d9213496-9cb6-4843-b423-a5336e09b870,good music quality,5,2026-06-23 15:13:57,play_store,False,not_discovery_related,positive,good music
30330489-3f26-47d4-9a05-59b619cede35,poor and poor andpoor,1,2026-06-23 15:13:49,play_store,False,not_discovery_related,negative,poor
321e1cb5-3374-42e6-a06f-32c3c1d09ad4,bahut acha hai song sab,5,2026-06-23 15:11:03,play_store,False,not_discovery_related,positive,acha hai
1d58ce43-88b2-407e-b3ed-d210bedbe7b7,"why did you guys take down ""incel"" by lil watermark and most songs of psych ward, vol. 1,2,3??? like you guys just rid of songs for no reason just cuz you all bored, literally lovely app but you guys just fart it up for no reason at all",1,2026-06-23 15:07:41,play_store,True,context_mismatch,negative,rid of songs
d078f5bc-7737-4137-a2da-a803ca3eae6e,love it,5,2026-06-23 15:07:21,play_store,False,not_discovery_related,positive,love it
c8521c20-ec97-43c5-a868-388675bbe863,Antara aplikasi langgan music yang mempunyai simpanan lagu & irama yang banyak! Terbaik Spotify🌟🌟,5,2026-06-23 15:07:12,play_store,False,not_discovery_related,positive,Terbaik Spotify
c86c9494-9771-4418-a376-d761f9333790,I have been using Spotify Premium since last 8 years and I have never been disappointed. The only problem with the App is its login feature where you can have a specific ID and there is complexity to find your list account.,5,2026-06-23 15:05:41,play_store,False,not_discovery_related,positive,never been disappointed
caab67df-5f52-4826-85aa-29b586cb750c,outstanding performance 👏,5,2026-06-23 15:02:35,play_store,False,not_discovery_related,positive,outstanding
07bdb777-3b6a-473f-9852-b022523a84ea,"It keeps asking to get premium and it has a set a very small limit for the number of songs i can play of my choice, I cannot skip songs not i can forward them without premium.",1,2026-06-23 15:02:08,play_store,False,not_discovery_related,negative,small limit
63b14039-2eb5-4c78-976c-c56db2ddf756,no Spotify on this phone,1,2026-06-23 15:02:05,play_store,False,not_discovery_related,negative,no Spotify
02442acb-8b32-4a61-8329-cafcdfff7b73,f u c k. app,1,2026-06-23 15:01:20,play_store,False,not_discovery_related,negative,
a7ac34a1-808d-4dec-b78a-8d911e3c13a6,too many ads,4,2026-06-23 15:00:11,play_store,False,not_discovery_related,negative,too many ads
d9b26d31-f8cd-4bb0-b0d3-a7c08dde7cb5,recently crashes constantly,1,2026-06-23 14:57:33,play_store,False,not_discovery_related,negative,crashes constantly
e8212e97-4d80-4ef7-b775-e00674637d4f,"While I've loved Spotify for years, I find radio stations being flooded with AI generated music. There's no way to filter it out and discover only genuine new human artists. It makes the music I do hear seem cheap, like I'm listening elavator music. Please create a filter for AI content.",3,2026-06-23 14:57:19,play_store,True,discovery_effort,negative,filter AI content
d4b1135e-e7f4-4db2-ad30-e1cc9fed2b9c,super,5,2026-06-23 14:54:06,play_store,False,not_discovery_related,positive,super
682f8558-87be-432d-a3e8-87dacc1b754d,cool app,5,2026-06-23 14:53:59,play_store,False,not_discovery_related,positive,cool app
78bc770a-3c28-48df-9f19-eb295e1d1a7f,goat,5,2026-06-23 14:50:02,play_store,False,not_discovery_related,positive,goat
e97ca919-105f-4bb3-8957-3fd7c589957d,I like having all my music available on one platform but the app is relatively frequently just not working - official app having server issues and not loading anything other than downloaded stuff on regular basis.,3,2026-06-23 14:48:08,play_store,False,not_discovery_related,negative,not working
6f7ec89f-5166-4cc2-a0d4-2f9003f54418,"Great, but too many pauses",5,2026-06-23 14:43:59,play_store,False,not_discovery_related,negative,too many pauses
1d042cac-c422-4752-8cc5-18db24036405,The best music application in this world,5,2026-06-23 14:40:55,play_store,False,not_discovery_related,positive,The best
cf28af87-b523-4c40-b169-6a3416d7546e,One of the best streaming apps for music...Personally I think the lyrics should be displayed under the music videos for easy reference. Thanks,5,2026-06-23 14:38:51,play_store,False,not_discovery_related,positive,One of the best
64e04329-511e-4884-a3c3-4a449aca8aab,"Whether I'm driving, working, or just chilling, this app always sets the perfect mood.",5,2026-06-23 14:38:19,play_store,True,context_mismatch,positive,perfect mood
5e709020-90e4-4394-b652-4a59c5c9d967,it's working very good,5,2026-06-23 14:36:18,play_store,False,not_discovery_related,positive,working very good
8eaab380-f3ee-4832-894a-0db8a809be75,I give my God the praise while listening to spoty and its music .,5,2026-06-23 14:35:23,play_store,False,not_discovery_related,positive,give praise
2f608e1f-c0f7-4ed2-ad2f-2b54071473d1,Spotify is the best music app I can listen the music offline also,5,2026-06-23 14:34:36,play_store,False,not_discovery_related,positive,the best music
03b4ddfb-7a15-4280-aa93-cde0f19f8498,really good 👍🏽,5,2026-06-23 14:33:06,play_store,False,not_discovery_related,positive,really good
5141c9c3-a638-42f9-a5c2-e9212216ce1f,"great app but went down from a 5 star because randomly the music just stops. the app continues ""playing"" the song(the timer continues) but no music comes out. I'm not sure if this is a sign to quit listening to music but if it is lord I'm listening 💓✌️",3,2026-06-23 14:32:56,play_store,False,not_discovery_related,negative,music just stops
804887d9-f892-42bf-9673-4b368ece41ca,"ofc the best for everything from music to podcasts, but broke enough to not make it premium so I don't get interrupted by ads 😔.",5,2026-06-23 14:32:40,play_store,False,not_discovery_related,neutral,
01562793-af86-4687-b2c0-0dc093aebe0c,keeps crashing after update.pls fix this.,1,2026-06-23 14:31:39,play_store,False,not_discovery_related,negative,keeps crashing
aa80610a-cd21-4cfd-abc4-18f9464ae844,"first 10 minutes it was all going good but after some time i get so annoyed 😠 the app get so tolerated, because it is again and again when i am clicking on the song that i want to listen and it is again and again saying that to get premium",1,2026-06-23 14:29:54,play_store,True,repetition_fatigue,negative,again and again
aed7a3ef-f40f-427c-bd91-f3edc94a4c83,Spotify music and podcasts,5,2026-06-23 14:29:18,play_store,False,not_discovery_related,neutral,
4c695a71-a562-4d0d-a7c5-1bb45ddaab8c,its good,5,2026-06-23 14:29:01,play_store,False,not_discovery_related,positive,its good
fe0cfd5a-582b-488d-9709-59d238a496b2,good,4,2026-06-23 14:28:54,play_store,False,not_discovery_related,positive,good
557ab693-1e10-4f67-b061-18c513e91ae1,"Unusable after a few latest updates 👎. Such a mess, something went wrong.. 😅👎",1,2026-06-23 14:28:42,play_store,False,not_discovery_related,negative,unusable
fed0e95a-3814-42a9-a581-69f109effdcc,WHERE'S CROSSSFADEEE FOR THE FREEE USERSS PLEASEEEE BRING IT BACK❤️ 🤕,3,2026-06-23 14:27:08,play_store,True,discovery_effort,negative,bring it back
e9542dc9-31e2-4694-b984-e4945588cfd5,"apps getting worse, getting way more ads too. yall dont even pay small artist properly, all bs.",1,2026-06-23 14:22:27,play_store,False,not_discovery_related,negative,getting worse
f57cc2d4-23ed-4b58-9d62-968e37acf0e1,best,5,2026-06-23 14:21:11,play_store,False,not_discovery_related,positive,best
375ed8c0-11b1-40e3-8267-d2e2866c5aac,keeps crashing!!!,1,2026-06-23 14:20:30,play_store,False,not_discovery_related,negative,keeps crashing
7cb1dc05-520e-4f84-b1c7-569ac8db27f7,The most convenient and straightforward music streaming platform you can find today...,5,2026-06-23 14:20:28,play_store,False,not_discovery_related,positive,convenient
ce36bbb6-49ff-4b9b-91b3-e81c4fdacf7c,💗👏🏼,5,2026-06-23 14:13:28,play_store,False,not_discovery_related,positive,
23b8fe63-f0f6-4649-beaa-6b21ded5f352,I just like the app,5,2026-06-23 14:13:11,play_store,False,not_discovery_related,positive,I like
f4421ecc-1671-4aea-822b-306b066d99a8,i really love this app.. I love to hear songs while studying and this app .,5,2026-06-23 14:11:51,play_store,False,not_discovery_related,positive,I love
2b432fb5-c254-4a68-bb66-1c2793b51c69,bro I love this sm cause u can play without on that app and you can choose any sounds u like tho in every single vibes and likes,5,2026-06-23 14:10:43,play_store,True,discovery_effort,positive,choose any
81d175ae-551b-4f9c-a0a6-c4f247b0fd19,premium ke bookh h is me,1,2026-06-23 14:08:50,play_store,False,not_discovery_related,neutral,
63c174c6-9fe3-4f4b-80ef-84464e13d7de,"perfect for me, as a person who is hooked to music while studying, perfect when I need to work on my tab but want the music to keep going tho i would say there are a whole lot of ads which breaks the flow, if u could reduce it, it would be a great fix. thanks Spotify!! 🌷💫",5,2026-06-23 14:04:37,play_store,False,not_discovery_related,positive,perfect
e64886ac-1774-4168-96f8-4ebc775d4d41,"Love it, background music for free.",5,2026-06-23 14:02:44,play_store,False,not_discovery_related,positive,Love it
98fe3add-2ead-415a-936f-76df996884ee,amazing,5,2026-06-23 14:01:48,play_store,False,not_discovery_related,positive,amazing
7851b0c3-c6a3-40f7-a839-a763f914eeda,Release Spotify lite,1,2026-06-23 13:55:21,play_store,False,not_discovery_related,neutral,
b5cd22ad-ca25-4117-972d-9bd581a7ea41,o stars if possible,1,2026-06-23 13:54:41,play_store,False,not_discovery_related,negative,o stars
6245afe7-7d02-4450-97bd-4bf759ab7879,"I've been a Spotify premium member for years and honestly thinking about just canceling my subscription. The shuffle plays the same songs in the same order over and over. I've tried going into settings to fix it and it just won't stop. My playlist has almost 1.5k songs on it, there's absolutely no reason it should be playing the same stuff over and over again. Do better for charging people $15/month and not properly paying the artists that make the music.",1,2026-06-23 13:50:02,play_store,True,repetition_fatigue,negative,same songs
223dd77d-558d-41eb-b020-5114d44b5b3b,"1 star due to the fact the if I am paying for premium, 19.99 btw, I expect to be able to listen to my downloaded audio books even though I have run out of my 15 listening hours. it's ridiculous that I have to pay 12 ish dollars to add more listening hours just to listen to audiobooks that I have chosen to to listen to offline. my downloaded audio books should not be able to be deducted my monthly hours. Please fix this.",1,2026-06-23 13:43:25,play_store,False,not_discovery_related,negative,1 star
88aaa9fe-7006-45e8-9064-1cb617907e52,best,5,2026-06-23 13:42:28,play_store,False,not_discovery_related,positive,best
b11e5660-5e87-4a32-bc48-9e593e29fab3,this app is very good quality songs but this app not giving to set ringtone without buying premium so I think that would be a problem please remove that problem and to free for ringtone,5,2026-06-23 13:38:48,play_store,False,not_discovery_related,negative,problem
5ef849e5-392a-4d4e-8d95-53531c17204a,Very good,5,2026-06-23 13:34:40,play_store,False,not_discovery_related,positive,Very good
e52ba094-c508-4221-834a-6be7e75cd859,so much ad,1,2026-06-23 13:34:18,play_store,False,not_discovery_related,negative,so much ad
e0d34752-a617-4452-a346-ed4545af619b,i wish i could play my files in here...,5,2026-06-23 13:32:23,play_store,True,discovery_effort,negative,i wish
8ca2f040-a60f-4b1b-8846-184665f54f83,"Absolutely everything is there, somewhere",5,2026-06-23 13:28:40,play_store,True,discovery_effort,positive,everything
e6a782ee-8922-4ac9-9b27-7139e0c6d429,enjoying it,5,2026-06-23 13:28:24,play_store,False,not_discovery_related,positive,enjoying it
d6cbbbd4-8cd6-44bb-9e2c-51dbefadea2a,normal but they gives many ads it's not good that we have to use always premium,4,2026-06-23 13:27:26,play_store,False,not_discovery_related,negative,many ads
4ac66637-3502-41f3-8ebe-ef986108ade3,because you can listen to all of the songs that you like and really good,5,2026-06-23 13:24:15,play_store,True,discovery_effort,positive,listen to all
c37f0408-8482-46ab-a222-882aa6c78953,great,5,2026-06-23 13:22:56,play_store,False,not_discovery_related,positive,great
4054545d-97a3-4bf0-9561-b01bb524650a,good app for listening music,5,2026-06-23 13:17:31,play_store,False,not_discovery_related,positive,good app
52fa3319-848a-4561-a7e3-cf97ae7563d3,The app is not giving me stress I love their energy,4,2026-06-23 13:14:18,play_store,False,not_discovery_related,positive,I love
88532d23-c949-4111-9abb-e57ea039845a,No 1 high widget.,1,2026-06-23 13:08:45,play_store,False,not_discovery_related,positive,No 1
6cbcf74f-66d2-4de0-a0d0-0f3f56697b56,too many ads what the heck app is this! decrease ads,1,2026-06-23 13:06:04,play_store,False,not_discovery_related,negative,too many ads
7c78db55-08b3-46e5-808a-8022227e640a,there so tuff and gold,5,2026-06-23 13:02:52,play_store,False,not_discovery_related,positive,so tuff
8c042571-01fe-4b62-988b-5d67f7989bbf,awesome when I'm at work and wanting to listen to some tunes!,5,2026-06-23 13:01:58,play_store,False,not_discovery_related,positive,awesome
5c037582-c348-451c-b61f-22be5c02a2b7,i am very enjoying the playlist that spot I gives me🥰,4,2026-06-23 12:59:59,play_store,True,recommendation_quality,positive,loving the playlist
bc9c5354-f8b0-4ddd-8619-14d34fcd612f,A wonderful app! affordable. specially for students. ❤️,5,2026-06-23 12:51:03,play_store,False,not_discovery_related,positive,
0c5c0f37-e20e-4177-934f-e1f31869081a,love this apps 👏❤️,5,2026-06-23 12:43:30,play_store,False,not_discovery_related,positive,
b7cdf6c7-0e00-48b6-ad87-675a24d59713,one of the most,5,2026-06-23 12:42:21,play_store,False,not_discovery_related,neutral,
f481abca-a398-42f2-903b-5f6709f4c7cc,I like this app. it give unexpected experience,5,2026-06-23 12:41:16,play_store,True,discovery_effort,positive,unexpected experience
1f8e2c16-6014-4430-9ec6-aea58ec5b3fb,I can't get on the app it just says it's loading,1,2026-06-23 12:37:29,play_store,False,not_discovery_related,negative,just says loading
50ec53ee-6b03-4518-bf25-d7e53d8ea047,Error message saying the app has a big and closes continuously.,1,2026-06-23 12:36:13,play_store,False,not_discovery_related,negative,closes continuously
ea257600-0eec-4bd3-9e85-4ada52854a4b,it's not that bad if u have premium,4,2026-06-23 12:33:11,play_store,False,not_discovery_related,neutral,not that bad
9a32b765-e6d9-4baa-827d-398aa9aee86b,nice app though too much ads,4,2026-06-23 12:28:29,play_store,False,not_discovery_related,neutral,too much ads
7ec5f43d-7fa2-4909-8b1d-bf232165890c,i may have a little been slow on this but now that I found out that I can put songs onto my queue it kinda makes it up for the thing.,3,2026-06-23 12:28:22,play_store,True,discovery_effort,neutral,put songs onto queue
b01f06b6-f7a8-44b9-8c1c-e86022df9c92,love it,5,2026-06-23 12:28:16,play_store,False,not_discovery_related,positive,love it
e1bb57b9-71fe-45d4-9b1e-658712f1c8eb,very good,5,2026-06-23 12:28:10,play_store,False,not_discovery_related,positive,very good
1cede09c-84e1-49e9-a560-3f95a162a781,🫡🫡🫡🫡🫡🫡🫡🫡,5,2026-06-23 12:17:08,play_store,False,not_discovery_related,positive,
e1e57165-5f4f-489f-acf4-0c8aface38b9,"Spotify is a normal music app, what I like about it that others don't have is the end of the year wrapped, but not allowing someone to even play the song they want is total nonesense, I'm done with them, there audiomack,musix, and a lot of other music app. there's nothing special about Spotify.",3,2026-06-23 12:16:55,play_store,True,repetition_fatigue,negative,not allowing
8ba87e9d-24f6-4cc3-bc08-c687653e752a,too poor cannot play song on repeat and adds and 6 skip per hour 🤮,1,2026-06-23 12:16:21,play_store,True,repetition_fatigue,negative,too poor
837da486-703b-4d70-afce-519554d74219,kenapa time aku pasang lagu jadi putih screen wasap aku,1,2026-06-23 12:14:37,play_store,False,not_discovery_related,negative,kenapa time
c5605d19-0cef-4bb3-b6f4-d409ed2e6d00,I use this almost daily especially while gaming. the cost for ad free is ridiculous now. not to mention when you choose to go free on it the ads pop up every few songs and it's SEVERAL ads at once. oh my favorite part is when the ads break the app and your music doesn't play anymore. love that,1,2026-06-23 12:14:32,play_store,True,repetition_fatigue,negative,ads pop up
44553bb0-4ab2-4e72-8eee-4e4053f766ab,good,5,2026-06-23 12:13:01,play_store,False,not_discovery_related,positive,good
b060a489-0072-4acf-8790-e85926a36c21,"pretty okay, it has gone crazy the last year to where i have to undownload then redownload to work it but i love if non the less",3,2026-06-23 12:11:21,play_store,False,not_discovery_related,positive,pretty okay
dc095414-0cd3-47bb-a80f-121286489cff,love using it but the last few days it's crashing randomly no matter what I do,4,2026-06-23 12:11:21,play_store,False,not_discovery_related,negative,crashing randomly
59cd36a9-261d-4604-8608-e4bd175afa33,"The app is great but it tries to force you into getting premium with all the extra songs not in a Playlist, the ads, and the ability to not loop or choose the order of the songs",3,2026-06-23 12:10:35,play_store,False,not_discovery_related,negative,force you into getting premium
e8029544-3c8f-4ab0-87da-5787cb9a99fb,I don't want to see podcasts but it can't be removed or even hidden from right at the TOP of the app every time I open it.,1,2026-06-23 12:10:20,play_store,False,not_discovery_related,negative,can't be removed
9ae945e3-672e-4ed8-add8-0abbc1b9735a,addddddds are play in every time and if you do skip they disappear the buttons but music is good,1,2026-06-23 12:10:14,play_store,False,not_discovery_related,neutral,adds are play
140634b0-b1c0-4d4f-82a2-4f0943599156,"bro, I am a student, I wish to pay the premium but I can't cos, i don't have money 🙏🤧 and too many advertisements and limited version to access the songs, like I can skip upto limit and choose upto certain limit😭 I hope you work on free version to get more better rather than making the free version degraded day by day 🥺😣",3,2026-06-23 12:08:50,play_store,False,not_discovery_related,negative,too many advertisements
c4dc5f27-3ee0-4ebb-903b-9b70f3b3b45d,I can't update it,2,2026-06-23 12:08:36,play_store,False,not_discovery_related,negative,
404f776f-7015-43be-b041-be323a740fe0,worst music app ever you cant even listen what you want you cant skip music ads are too long you cant play your playlist in order its basically a radio,1,2026-06-23 12:08:06,play_store,True,repetition_fatigue,negative,cant even listen
756d4d63-b07b-464c-8374-24507d3ae3e6,abe aaj on kyon Nahin ho raha main star to pure diye isko on dene isko on rahane mein itni der ki lag Rahi hai to on hi nahin ho raha bhai isko on karo Kisi Tarah 👍,5,2026-06-23 12:06:02,play_store,False,not_discovery_related,negative,
d9d15e6d-d7a0-4282-9f5e-88430b1e08f9,currently top 3 Apps in my phone,4,2026-06-23 12:05:37,play_store,False,not_discovery_related,positive,top 3 Apps
0b27a707-55aa-4c0c-b25d-37c8d2a143e4,"Music is EVERYTHING. It makes me calm, relaxed, and just be in my little small world! I love how I get to do my own music playlist!! I would use this everywhere I go! Literally all the songs one needs/knows are here. The same goes for the podcasts! EVERYTHING is on Spotify with entertaining playlists made by so many people! It is easy and fun to use!! Best app for music/podcasts!!",5,2026-06-23 12:03:12,play_store,True,discovery_effort,positive,I love how
c044bad8-25e0-4b6f-940e-2bb20873c683,great music experience,5,2026-06-23 12:02:22,play_store,False,not_discovery_related,positive,great music
c4081713-39aa-423f-8459-2455545180ea,cool app for streaming music,5,2026-06-23 12:00:33,play_store,,,,
c55469b5-5a1c-44c4-b354-8d5fcea7cbe3,this app is best song app,5,2026-06-23 12:00:31,play_store,,,,
5eeca7a1-0dbd-438e-8822-56aeed9e0fb4,enjoy the prime of the app. no commercials,5,2026-06-23 11:59:58,play_store,,,,
